"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"06/29/2015","06/29/2015","Forecast","JFK",79,65,66,59
"06/29/2015","06/29/2015","Forecast","LGA",79,65,65,58
"06/29/2015","06/29/2015","Forecast","MSS",66,53,60,52
"06/29/2015","06/29/2015","Forecast","MSV",66,52,60,52
"06/29/2015","06/29/2015","Forecast","PLB",67,55,59,53
"06/29/2015","06/29/2015","Forecast","POU",76,59,64,58
"06/29/2015","06/29/2015","Forecast","ROC",72,57,62,56
"06/29/2015","06/29/2015","Forecast","SWF",72,58,64,56
"06/29/2015","06/29/2015","Forecast","SYR",70,56,62,55
"06/29/2015","06/29/2015","Forecast","UCA",68,54,60,54
"06/29/2015","06/30/2015","Forecast","ALB",81,56,69,54
"06/29/2015","06/30/2015","Forecast","ART",75,53,69,53
"06/29/2015","06/30/2015","Forecast","BGM",73,57,67,55
"06/29/2015","06/30/2015","Forecast","BUF",71,61,66,59
"06/29/2015","06/30/2015","Forecast","ELM",79,58,72,57
"06/29/2015","06/30/2015","Forecast","HPN",80,61,68,60
"06/29/2015","06/30/2015","Forecast","ISP",80,65,69,62
"06/29/2015","06/30/2015","Forecast","JFK",82,68,71,64
"06/29/2015","06/30/2015","Forecast","LGA",81,66,69,62
"06/29/2015","06/30/2015","Forecast","MSS",73,52,66,52
"06/29/2015","06/30/2015","Forecast","MSV",75,54,68,53
"06/29/2015","06/30/2015","Forecast","PLB",76,53,68,52
"06/29/2015","06/30/2015","Forecast","POU",81,58,69,57
"06/29/2015","06/30/2015","Forecast","ROC",78,61,70,58
"06/29/2015","06/30/2015","Forecast","SWF",78,59,69,57
"06/29/2015","06/30/2015","Forecast","SYR",79,57,72,56
"06/29/2015","06/30/2015","Forecast","UCA",77,53,68,52
"06/30/2015","06/27/2015","Actual","ALB",72,56,62,52
"06/30/2015","06/27/2015","Actual","ART",72,52,62,50
"06/30/2015","06/27/2015","Actual","BGM",63,52,60,50
"06/30/2015","06/27/2015","Actual","BUF",64,57,61,53
"06/30/2015","06/27/2015","Actual","ELM",65,55,63,53
"06/30/2015","06/27/2015","Actual","HPN",67,56,62,54
"06/30/2015","06/27/2015","Actual","ISP",70,60,61,58
"06/30/2015","06/27/2015","Actual","JFK",71,63,63,60
"06/30/2015","06/27/2015","Actual","LGA",72,60,64,57
"06/30/2015","06/27/2015","Actual","MSS",74,49,62,48
"06/30/2015","06/27/2015","Actual","MSV",63,52,59,51
"06/30/2015","06/27/2015","Actual","PLB",73,52,62,49
"06/30/2015","06/27/2015","Actual","POU",70,57,63,54
"06/30/2015","06/27/2015","Actual","ROC",65,57,63,54
"06/30/2015","06/27/2015","Actual","SWF",68,55,62,54
"06/30/2015","06/27/2015","Actual","SYR",66,55,62,54
"06/30/2015","06/27/2015","Actual","UCA",68,54,61,52
"06/30/2015","06/28/2015","Actual","ALB",63,55,60,53
"06/30/2015","06/28/2015","Actual","ART",61,55,60,54
"06/30/2015","06/28/2015","Actual","BGM",62,52,61,50
"06/30/2015","06/28/2015","Actual","BUF",61,56,59,55
"06/30/2015","06/28/2015","Actual","ELM",68,55,64,54
"06/30/2015","06/28/2015","Actual","HPN",68,56,65,55
"06/30/2015","06/28/2015","Actual","ISP",70,63,66,61
"06/30/2015","06/28/2015","Actual","JFK",76,64,66,62
"06/30/2015","06/28/2015","Actual","LGA",74,62,65,60
"06/30/2015","06/28/2015","Actual","MSS",63,57,59,55
"06/30/2015","06/28/2015","Actual","MSV",61,50,61,49
"06/30/2015","06/28/2015","Actual","PLB",66,56,60,55
"06/30/2015","06/28/2015","Actual","POU",64,56,62,54
"06/30/2015","06/28/2015","Actual","ROC",64,56,61,54
"06/30/2015","06/28/2015","Actual","SWF",64,54,63,54
"06/30/2015","06/28/2015","Actual","SYR",64,54,61,53
"06/30/2015","06/28/2015","Actual","UCA",61,53,59,52
"06/30/2015","06/29/2015","Actual","ALB",73,58,63,56
"06/30/2015","06/29/2015","Actual","ART",66,57,60,55
"06/30/2015","06/29/2015","Actual","BGM",70,54,61,53
"06/30/2015","06/29/2015","Actual","BUF",72,57,61,56
"06/30/2015","06/29/2015","Actual","ELM",76,58,64,56
"06/30/2015","06/29/2015","Actual","HPN",74,60,63,57
"06/30/2015","06/29/2015","Actual","ISP",75,61,65,58
"06/30/2015","06/29/2015","Actual","JFK",79,64,64,58
"06/30/2015","06/29/2015","Actual","LGA",77,64,63,57
"06/30/2015","06/29/2015","Actual","MSS",68,55,61,54
"06/30/2015","06/29/2015","Actual","MSV",70,55,62,54
"06/30/2015","06/29/2015","Actual","PLB",67,55,60,54
"06/30/2015","06/29/2015","Actual","POU",75,62,64,58
"06/30/2015","06/29/2015","Actual","ROC",75,58,63,57
"06/30/2015","06/29/2015","Actual","SWF",73,57,65,56
"06/30/2015","06/29/2015","Actual","SYR",71,57,63,57
"06/30/2015","06/29/2015","Actual","UCA",67,56,62,56
"06/30/2015","06/30/2015","Forecast","ALB",81,56,68,54
"06/30/2015","06/30/2015","Forecast","ART",75,51,69,50
"06/30/2015","06/30/2015","Forecast","BGM",73,57,67,56
"06/30/2015","06/30/2015","Forecast","BUF",72,61,66,58
"06/30/2015","06/30/2015","Forecast","ELM",77,59,71,58
"06/30/2015","06/30/2015","Forecast","HPN",80,61,67,60
"06/30/2015","06/30/2015","Forecast","ISP",80,65,67,62
"06/30/2015","06/30/2015","Forecast","JFK",81,67,69,63
"06/30/2015","06/30/2015","Forecast","LGA",82,68,68,62
"06/30/2015","06/30/2015","Forecast","MSS",75,52,65,52
"06/30/2015","06/30/2015","Forecast","MSV",74,57,66,55
"06/30/2015","06/30/2015","Forecast","PLB",76,55,67,53
"06/30/2015","06/30/2015","Forecast","POU",81,59,67,58
"06/30/2015","06/30/2015","Forecast","ROC",78,61,70,59
"06/30/2015","06/30/2015","Forecast","SWF",80,58,69,58
"06/30/2015","06/30/2015","Forecast","SYR",78,56,71,55
"06/30/2015","06/30/2015","Forecast","UCA",80,53,70,52
"06/30/2015","07/01/2015","Forecast","ALB",78,65,71,62
"06/30/2015","07/01/2015","Forecast","ART",71,60,65,58
"06/30/2015","07/01/2015","Forecast","BGM",73,61,67,59
"06/30/2015","07/01/2015","Forecast","BUF",73,62,65,60
"06/30/2015","07/01/2015","Forecast","ELM",78,62,69,60
"06/30/2015","07/01/2015","Forecast","HPN",79,66,71,65
"06/30/2015","07/01/2015","Forecast","ISP",80,68,73,66
"06/30/2015","07/01/2015","Forecast","JFK",82,70,73,68
"06/30/2015","07/01/2015","Forecast","LGA",83,69,72,67
"06/30/2015","07/01/2015","Forecast","MSS",74,60,69,58
"06/30/2015","07/01/2015","Forecast","MSV",75,61,69,60
"06/30/2015","07/01/2015","Forecast","PLB",75,62,67,60
"06/30/2015","07/01/2015","Forecast","POU",80,66,71,64
"06/30/2015","07/01/2015","Forecast","ROC",76,62,68,60
"06/30/2015","07/01/2015","Forecast","SWF",79,65,72,64
"06/30/2015","07/01/2015","Forecast","SYR",76,63,68,60
"06/30/2015","07/01/2015","Forecast","UCA",77,62,68,60
"07/01/2015","06/28/2015","Actual","ALB",63,55,60,53
"07/01/2015","06/28/2015","Actual","ART",61,55,60,54
"07/01/2015","06/28/2015","Actual","BGM",62,52,61,50
"07/01/2015","06/28/2015","Actual","BUF",61,56,59,55
"07/01/2015","06/28/2015","Actual","ELM",68,55,64,54
"07/01/2015","06/28/2015","Actual","HPN",68,56,65,55
"07/01/2015","06/28/2015","Actual","ISP",70,63,66,61
"07/01/2015","06/28/2015","Actual","JFK",76,64,66,62
"07/01/2015","06/28/2015","Actual","LGA",74,62,65,60
"07/01/2015","06/28/2015","Actual","MSS",63,57,59,55
"07/01/2015","06/28/2015","Actual","MSV",61,50,61,49
"07/01/2015","06/28/2015","Actual","PLB",66,56,60,55
"07/01/2015","06/28/2015","Actual","POU",64,56,62,54
"07/01/2015","06/28/2015","Actual","ROC",64,56,61,54
"07/01/2015","06/28/2015","Actual","SWF",64,54,63,54
"07/01/2015","06/28/2015","Actual","SYR",64,54,61,53
"07/01/2015","06/28/2015","Actual","UCA",61,53,59,52
"07/01/2015","06/29/2015","Actual","ALB",73,58,63,56
"07/01/2015","06/29/2015","Actual","ART",66,57,60,55
"07/01/2015","06/29/2015","Actual","BGM",70,54,61,53
"07/01/2015","06/29/2015","Actual","BUF",72,57,61,56
"07/01/2015","06/29/2015","Actual","ELM",76,58,64,56
"07/01/2015","06/29/2015","Actual","HPN",74,60,63,57
"07/01/2015","06/29/2015","Actual","ISP",75,61,65,58
"07/01/2015","06/29/2015","Actual","JFK",79,64,64,58
"07/01/2015","06/29/2015","Actual","LGA",77,64,63,57
"07/01/2015","06/29/2015","Actual","MSS",68,55,61,54
"07/01/2015","06/29/2015","Actual","MSV",70,55,62,54
"07/01/2015","06/29/2015","Actual","PLB",67,55,60,54
"07/01/2015","06/29/2015","Actual","POU",75,62,64,58
"07/01/2015","06/29/2015","Actual","ROC",75,58,63,57
"07/01/2015","06/29/2015","Actual","SWF",73,57,65,56
"07/01/2015","06/29/2015","Actual","SYR",71,57,63,57
"07/01/2015","06/29/2015","Actual","UCA",67,56,62,56
"07/01/2015","06/30/2015","Actual","ALB",70,58,67,56
"07/01/2015","06/30/2015","Actual","ART",68,50,65,49
"07/01/2015","06/30/2015","Actual","BGM",71,58,67,57
"07/01/2015","06/30/2015","Actual","BUF",73,62,65,59
"07/01/2015","06/30/2015","Actual","ELM",79,61,69,60
"07/01/2015","06/30/2015","Actual","HPN",79,61,68,59
"07/01/2015","06/30/2015","Actual","ISP",80,66,69,63
"07/01/2015","06/30/2015","Actual","JFK",80,66,70,63
"07/01/2015","06/30/2015","Actual","LGA",81,68,70,62
"07/01/2015","06/30/2015","Actual","MSS",76,53,65,52
"07/01/2015","06/30/2015","Actual","MSV",64,57,64,56
"07/01/2015","06/30/2015","Actual","PLB",76,56,65,54
"07/01/2015","06/30/2015","Actual","POU",77,60,70,59
"07/01/2015","06/30/2015","Actual","ROC",75,61,68,58
"07/01/2015","06/30/2015","Actual","SWF",77,63,69,60
"07/01/2015","06/30/2015","Actual","SYR",74,56,70,55
"07/01/2015","06/30/2015","Actual","UCA",68,55,66,54
"07/01/2015","07/01/2015","Forecast","ALB",79,66,71,62
"07/01/2015","07/01/2015","Forecast","ART",71,59,67,58
"07/01/2015","07/01/2015","Forecast","BGM",73,61,66,59
"07/01/2015","07/01/2015","Forecast","BUF",69,62,64,60
"07/01/2015","07/01/2015","Forecast","ELM",77,61,68,59
"07/01/2015","07/01/2015","Forecast","HPN",80,68,71,65
"07/01/2015","07/01/2015","Forecast","ISP",78,69,72,67
"07/01/2015","07/01/2015","Forecast","JFK",81,70,72,67
"07/01/2015","07/01/2015","Forecast","LGA",83,69,72,66
"07/01/2015","07/01/2015","Forecast","MSS",73,60,68,58
"07/01/2015","07/01/2015","Forecast","MSV",75,61,67,59
"07/01/2015","07/01/2015","Forecast","PLB",73,62,69,59
"07/01/2015","07/01/2015","Forecast","POU",82,67,71,64
"07/01/2015","07/01/2015","Forecast","ROC",73,62,67,60
"07/01/2015","07/01/2015","Forecast","SWF",79,66,72,63
"07/01/2015","07/01/2015","Forecast","SYR",75,63,69,60
"07/01/2015","07/01/2015","Forecast","UCA",75,61,70,59
"07/01/2015","07/02/2015","Forecast","ALB",77,59,63,55
"07/01/2015","07/02/2015","Forecast","ART",71,52,60,52
"07/01/2015","07/02/2015","Forecast","BGM",70,56,62,52
"07/01/2015","07/02/2015","Forecast","BUF",72,56,61,55
"07/01/2015","07/02/2015","Forecast","ELM",75,56,65,54
"07/01/2015","07/02/2015","Forecast","HPN",80,64,68,61
"07/01/2015","07/02/2015","Forecast","ISP",81,67,69,63
"07/01/2015","07/02/2015","Forecast","JFK",82,69,68,64
"07/01/2015","07/02/2015","Forecast","LGA",83,69,68,62
"07/01/2015","07/02/2015","Forecast","MSS",72,54,59,52
"07/01/2015","07/02/2015","Forecast","MSV",73,55,64,54
"07/01/2015","07/02/2015","Forecast","PLB",71,56,60,53
"07/01/2015","07/02/2015","Forecast","POU",80,60,67,58
"07/01/2015","07/02/2015","Forecast","ROC",72,58,62,54
"07/01/2015","07/02/2015","Forecast","SWF",78,61,67,59
"07/01/2015","07/02/2015","Forecast","SYR",73,57,62,53
"07/01/2015","07/02/2015","Forecast","UCA",72,55,60,51
"07/02/2015","06/29/2015","Actual","ALB",73,58,63,56
"07/02/2015","06/29/2015","Actual","ART",66,57,60,55
"07/02/2015","06/29/2015","Actual","BGM",70,54,61,53
"07/02/2015","06/29/2015","Actual","BUF",72,57,61,56
"07/02/2015","06/29/2015","Actual","ELM",76,58,64,56
"07/02/2015","06/29/2015","Actual","HPN",74,60,63,57
"07/02/2015","06/29/2015","Actual","ISP",75,61,65,58
"07/02/2015","06/29/2015","Actual","JFK",79,64,64,58
"07/02/2015","06/29/2015","Actual","LGA",77,64,63,57
"07/02/2015","06/29/2015","Actual","MSS",68,55,61,54
"07/02/2015","06/29/2015","Actual","MSV",70,55,62,54
"07/02/2015","06/29/2015","Actual","PLB",67,55,60,54
"07/02/2015","06/29/2015","Actual","POU",75,62,64,58
"07/02/2015","06/29/2015","Actual","ROC",75,58,63,57
"07/02/2015","06/29/2015","Actual","SWF",73,57,65,56
"07/02/2015","06/29/2015","Actual","SYR",71,57,63,57
"07/02/2015","06/29/2015","Actual","UCA",67,56,62,56
"07/02/2015","06/30/2015","Actual","ALB",70,58,67,56
"07/02/2015","06/30/2015","Actual","ART",68,50,65,49
"07/02/2015","06/30/2015","Actual","BGM",71,58,67,57
"07/02/2015","06/30/2015","Actual","BUF",73,62,65,59
"07/02/2015","06/30/2015","Actual","ELM",79,61,69,60
"07/02/2015","06/30/2015","Actual","HPN",79,61,68,59
"07/02/2015","06/30/2015","Actual","ISP",80,66,69,63
"07/02/2015","06/30/2015","Actual","JFK",80,66,70,63
"07/02/2015","06/30/2015","Actual","LGA",81,68,70,62
"07/02/2015","06/30/2015","Actual","MSS",76,53,65,52
"07/02/2015","06/30/2015","Actual","MSV",64,57,64,56
"07/02/2015","06/30/2015","Actual","PLB",76,56,65,54
"07/02/2015","06/30/2015","Actual","POU",77,60,70,59
"07/02/2015","06/30/2015","Actual","ROC",75,61,68,58
"07/02/2015","06/30/2015","Actual","SWF",77,63,69,60
"07/02/2015","06/30/2015","Actual","SYR",74,56,70,55
"07/02/2015","06/30/2015","Actual","UCA",68,55,66,54
"07/02/2015","07/01/2015","Actual","ALB",80,66,69,60
"07/02/2015","07/01/2015","Actual","ART",66,60,63,59
"07/02/2015","07/01/2015","Actual","BGM",70,61,65,58
"07/02/2015","07/01/2015","Actual","BUF",68,63,64,61
"07/02/2015","07/01/2015","Actual","ELM",76,61,65,60
"07/02/2015","07/01/2015","Actual","HPN",81,67,70,63
"07/02/2015","07/01/2015","Actual","ISP",80,71,70,64
"07/02/2015","07/01/2015","Actual","JFK",85,71,71,65
"07/02/2015","07/01/2015","Actual","LGA",84,71,70,65
"07/02/2015","07/01/2015","Actual","MSS",71,60,65,56
"07/02/2015","07/01/2015","Actual","MSV",73,61,66,59
"07/02/2015","07/01/2015","Actual","PLB",75,62,67,60
"07/02/2015","07/01/2015","Actual","POU",82,67,69,63
"07/02/2015","07/01/2015","Actual","ROC",74,61,66,59
"07/02/2015","07/01/2015","Actual","SWF",79,66,70,64
"07/02/2015","07/01/2015","Actual","SYR",73,63,66,59
"07/02/2015","07/01/2015","Actual","UCA",73,60,68,59
"07/02/2015","07/02/2015","Forecast","ALB",77,60,62,55
"07/02/2015","07/02/2015","Forecast","ART",70,52,59,51
"07/02/2015","07/02/2015","Forecast","BGM",70,57,60,53
"07/02/2015","07/02/2015","Forecast","BUF",72,57,60,53
"07/02/2015","07/02/2015","Forecast","ELM",74,54,64,54
"07/02/2015","07/02/2015","Forecast","HPN",79,62,67,59
"07/02/2015","07/02/2015","Forecast","ISP",80,65,67,61
"07/02/2015","07/02/2015","Forecast","JFK",81,69,68,64
"07/02/2015","07/02/2015","Forecast","LGA",83,69,68,62
"07/02/2015","07/02/2015","Forecast","MSS",73,52,59,50
"07/02/2015","07/02/2015","Forecast","MSV",73,55,63,54
"07/02/2015","07/02/2015","Forecast","PLB",71,55,58,52
"07/02/2015","07/02/2015","Forecast","POU",81,59,66,58
"07/02/2015","07/02/2015","Forecast","ROC",72,58,60,53
"07/02/2015","07/02/2015","Forecast","SWF",77,60,67,59
"07/02/2015","07/02/2015","Forecast","SYR",73,56,60,52
"07/02/2015","07/02/2015","Forecast","UCA",72,53,60,50
"07/02/2015","07/03/2015","Forecast","ALB",78,52,62,50
"07/02/2015","07/03/2015","Forecast","ART",74,45,61,45
"07/02/2015","07/03/2015","Forecast","BGM",73,49,61,46
"07/02/2015","07/03/2015","Forecast","BUF",76,53,61,50
"07/02/2015","07/03/2015","Forecast","ELM",77,49,63,48
"07/02/2015","07/03/2015","Forecast","HPN",78,61,64,55
"07/02/2015","07/03/2015","Forecast","ISP",79,64,65,59
"07/02/2015","07/03/2015","Forecast","JFK",80,67,67,60
"07/02/2015","07/03/2015","Forecast","LGA",82,67,66,58
"07/02/2015","07/03/2015","Forecast","MSS",77,48,62,47
"07/02/2015","07/03/2015","Forecast","MSV",74,51,61,49
"07/02/2015","07/03/2015","Forecast","PLB",75,50,60,48
"07/02/2015","07/03/2015","Forecast","POU",79,56,63,53
"07/02/2015","07/03/2015","Forecast","ROC",76,52,61,49
"07/02/2015","07/03/2015","Forecast","SWF",76,58,63,53
"07/02/2015","07/03/2015","Forecast","SYR",77,51,62,48
"07/02/2015","07/03/2015","Forecast","UCA",75,47,61,45
"07/03/2015","06/30/2015","Actual","ALB",70,58,67,56
"07/03/2015","06/30/2015","Actual","ART",68,50,65,49
"07/03/2015","06/30/2015","Actual","BGM",71,58,67,57
"07/03/2015","06/30/2015","Actual","BUF",73,62,65,59
"07/03/2015","06/30/2015","Actual","ELM",79,61,69,60
"07/03/2015","06/30/2015","Actual","HPN",79,61,68,59
"07/03/2015","06/30/2015","Actual","ISP",80,66,69,63
"07/03/2015","06/30/2015","Actual","JFK",80,66,70,63
"07/03/2015","06/30/2015","Actual","LGA",81,68,70,62
"07/03/2015","06/30/2015","Actual","MSS",76,53,65,52
"07/03/2015","06/30/2015","Actual","MSV",64,57,64,56
"07/03/2015","06/30/2015","Actual","PLB",76,56,65,54
"07/03/2015","06/30/2015","Actual","POU",77,60,70,59
"07/03/2015","06/30/2015","Actual","ROC",75,61,68,58
"07/03/2015","06/30/2015","Actual","SWF",77,63,69,60
"07/03/2015","06/30/2015","Actual","SYR",74,56,70,55
"07/03/2015","06/30/2015","Actual","UCA",68,55,66,54
"07/03/2015","07/01/2015","Actual","ALB",80,66,69,60
"07/03/2015","07/01/2015","Actual","ART",66,60,63,59
"07/03/2015","07/01/2015","Actual","BGM",70,61,65,58
"07/03/2015","07/01/2015","Actual","BUF",68,63,64,61
"07/03/2015","07/01/2015","Actual","ELM",76,61,65,60
"07/03/2015","07/01/2015","Actual","HPN",81,67,70,63
"07/03/2015","07/01/2015","Actual","ISP",80,71,70,64
"07/03/2015","07/01/2015","Actual","JFK",85,71,71,65
"07/03/2015","07/01/2015","Actual","LGA",84,71,70,65
"07/03/2015","07/01/2015","Actual","MSS",71,60,65,56
"07/03/2015","07/01/2015","Actual","MSV",73,61,66,59
"07/03/2015","07/01/2015","Actual","PLB",75,62,67,60
"07/03/2015","07/01/2015","Actual","POU",82,67,69,63
"07/03/2015","07/01/2015","Actual","ROC",74,61,66,59
"07/03/2015","07/01/2015","Actual","SWF",79,66,70,64
"07/03/2015","07/01/2015","Actual","SYR",73,63,66,59
"07/03/2015","07/01/2015","Actual","UCA",73,60,68,59
"07/03/2015","07/02/2015","Actual","ALB",77,61,62,54
"07/03/2015","07/02/2015","Actual","ART",68,51,59,49
"07/03/2015","07/02/2015","Actual","BGM",69,57,59,53
"07/03/2015","07/02/2015","Actual","BUF",71,58,60,54
"07/03/2015","07/02/2015","Actual","ELM",74,54,64,54
"07/03/2015","07/02/2015","Actual","HPN",77,61,66,59
"07/03/2015","07/02/2015","Actual","ISP",79,63,66,60
"07/03/2015","07/02/2015","Actual","JFK",80,69,66,63
"07/03/2015","07/02/2015","Actual","LGA",81,71,65,62
"07/03/2015","07/02/2015","Actual","MSS",72,52,57,50
"07/03/2015","07/02/2015","Actual","MSV",73,55,62,54
"07/03/2015","07/02/2015","Actual","PLB",74,58,58,52
"07/03/2015","07/02/2015","Actual","POU",78,59,68,58
"07/03/2015","07/02/2015","Actual","ROC",71,57,61,54
"07/03/2015","07/02/2015","Actual","SWF",75,59,66,59
"07/03/2015","07/02/2015","Actual","SYR",72,58,61,53
"07/03/2015","07/02/2015","Actual","UCA",71,54,61,51
"07/03/2015","07/03/2015","Forecast","ALB",79,52,61,49
"07/03/2015","07/03/2015","Forecast","ART",74,45,61,44
"07/03/2015","07/03/2015","Forecast","BGM",73,48,60,47
"07/03/2015","07/03/2015","Forecast","BUF",76,52,60,49
"07/03/2015","07/03/2015","Forecast","ELM",78,45,64,45
"07/03/2015","07/03/2015","Forecast","HPN",78,60,63,54
"07/03/2015","07/03/2015","Forecast","ISP",79,64,65,60
"07/03/2015","07/03/2015","Forecast","JFK",81,66,65,60
"07/03/2015","07/03/2015","Forecast","LGA",81,64,65,57
"07/03/2015","07/03/2015","Forecast","MSS",77,49,61,48
"07/03/2015","07/03/2015","Forecast","MSV",75,52,62,49
"07/03/2015","07/03/2015","Forecast","PLB",75,53,61,50
"07/03/2015","07/03/2015","Forecast","POU",80,55,63,53
"07/03/2015","07/03/2015","Forecast","ROC",77,50,61,48
"07/03/2015","07/03/2015","Forecast","SWF",78,58,64,55
"07/03/2015","07/03/2015","Forecast","SYR",77,51,62,49
"07/03/2015","07/03/2015","Forecast","UCA",76,45,61,44
"07/03/2015","07/04/2015","Forecast","ALB",81,57,66,54
"07/03/2015","07/04/2015","Forecast","ART",77,49,65,49
"07/03/2015","07/04/2015","Forecast","BGM",74,57,66,55
"07/03/2015","07/04/2015","Forecast","BUF",78,57,65,55
"07/03/2015","07/04/2015","Forecast","ELM",80,57,70,56
"07/03/2015","07/04/2015","Forecast","HPN",77,62,66,60
"07/03/2015","07/04/2015","Forecast","ISP",77,64,67,62
"07/03/2015","07/04/2015","Forecast","JFK",78,67,69,63
"07/03/2015","07/04/2015","Forecast","LGA",78,66,68,62
"07/03/2015","07/04/2015","Forecast","MSS",80,51,66,50
"07/03/2015","07/04/2015","Forecast","MSV",73,56,66,55
"07/03/2015","07/04/2015","Forecast","PLB",78,52,65,51
"07/03/2015","07/04/2015","Forecast","POU",78,59,66,57
"07/03/2015","07/04/2015","Forecast","ROC",79,58,66,56
"07/03/2015","07/04/2015","Forecast","SWF",75,60,67,59
"07/03/2015","07/04/2015","Forecast","SYR",81,57,68,56
"07/03/2015","07/04/2015","Forecast","UCA",80,54,67,53
"07/04/2015","07/01/2015","Actual","ALB",80,66,69,60
"07/04/2015","07/01/2015","Actual","ART",66,60,63,59
"07/04/2015","07/01/2015","Actual","BGM",70,61,65,58
"07/04/2015","07/01/2015","Actual","BUF",68,63,64,61
"07/04/2015","07/01/2015","Actual","ELM",76,61,65,60
"07/04/2015","07/01/2015","Actual","HPN",81,67,70,63
"07/04/2015","07/01/2015","Actual","ISP",80,71,70,64
"07/04/2015","07/01/2015","Actual","JFK",85,71,71,65
"07/04/2015","07/01/2015","Actual","LGA",84,71,70,65
"07/04/2015","07/01/2015","Actual","MSS",71,60,65,56
"07/04/2015","07/01/2015","Actual","MSV",73,61,66,59
"07/04/2015","07/01/2015","Actual","PLB",75,62,67,60
"07/04/2015","07/01/2015","Actual","POU",82,67,69,63
"07/04/2015","07/01/2015","Actual","ROC",74,61,66,59
"07/04/2015","07/01/2015","Actual","SWF",79,66,70,64
"07/04/2015","07/01/2015","Actual","SYR",73,63,66,59
"07/04/2015","07/01/2015","Actual","UCA",73,60,68,59
"07/04/2015","07/02/2015","Actual","ALB",77,61,62,54
"07/04/2015","07/02/2015","Actual","ART",68,51,59,49
"07/04/2015","07/02/2015","Actual","BGM",69,57,59,53
"07/04/2015","07/02/2015","Actual","BUF",71,58,60,54
"07/04/2015","07/02/2015","Actual","ELM",74,54,64,54
"07/04/2015","07/02/2015","Actual","HPN",77,61,66,59
"07/04/2015","07/02/2015","Actual","ISP",79,63,66,60
"07/04/2015","07/02/2015","Actual","JFK",80,69,66,63
"07/04/2015","07/02/2015","Actual","LGA",81,71,65,62
"07/04/2015","07/02/2015","Actual","MSS",72,52,57,50
"07/04/2015","07/02/2015","Actual","MSV",73,55,62,54
"07/04/2015","07/02/2015","Actual","PLB",74,58,58,52
"07/04/2015","07/02/2015","Actual","POU",78,59,68,58
"07/04/2015","07/02/2015","Actual","ROC",71,57,61,54
"07/04/2015","07/02/2015","Actual","SWF",75,59,66,59
"07/04/2015","07/02/2015","Actual","SYR",72,58,61,53
"07/04/2015","07/02/2015","Actual","UCA",71,54,61,51
"07/04/2015","07/03/2015","Actual","ALB",78,52,60,49
"07/04/2015","07/03/2015","Actual","ART",72,44,61,43
"07/04/2015","07/03/2015","Actual","BGM",72,51,59,47
"07/04/2015","07/03/2015","Actual","BUF",75,50,61,48
"07/04/2015","07/03/2015","Actual","ELM",77,46,65,46
"07/04/2015","07/03/2015","Actual","HPN",78,62,65,54
"07/04/2015","07/03/2015","Actual","ISP",80,63,65,58
"07/04/2015","07/03/2015","Actual","JFK",81,66,67,59
"07/04/2015","07/03/2015","Actual","LGA",81,67,65,58
"07/04/2015","07/03/2015","Actual","MSS",76,50,60,48
"07/04/2015","07/03/2015","Actual","MSV",75,50,60,48
"07/04/2015","07/03/2015","Actual","PLB",76,56,62,50
"07/04/2015","07/03/2015","Actual","POU",79,53,62,52
"07/04/2015","07/03/2015","Actual","ROC",75,51,60,50
"07/04/2015","07/03/2015","Actual","SWF",77,55,63,54
"07/04/2015","07/03/2015","Actual","SYR",77,50,61,48
"07/04/2015","07/03/2015","Actual","UCA",75,47,60,46
"07/04/2015","07/04/2015","Forecast","ALB",74,59,65,55
"07/04/2015","07/04/2015","Forecast","ART",75,51,67,50
"07/04/2015","07/04/2015","Forecast","BGM",68,61,63,58
"07/04/2015","07/04/2015","Forecast","BUF",76,59,65,54
"07/04/2015","07/04/2015","Forecast","ELM",73,60,66,60
"07/04/2015","07/04/2015","Forecast","HPN",72,61,66,60
"07/04/2015","07/04/2015","Forecast","ISP",75,64,67,60
"07/04/2015","07/04/2015","Forecast","JFK",75,68,67,62
"07/04/2015","07/04/2015","Forecast","LGA",72,68,67,61
"07/04/2015","07/04/2015","Forecast","MSS",78,51,66,50
"07/04/2015","07/04/2015","Forecast","MSV",66,57,62,56
"07/04/2015","07/04/2015","Forecast","PLB",75,52,65,50
"07/04/2015","07/04/2015","Forecast","POU",72,60,64,58
"07/04/2015","07/04/2015","Forecast","ROC",75,59,66,56
"07/04/2015","07/04/2015","Forecast","SWF",69,63,64,61
"07/04/2015","07/04/2015","Forecast","SYR",76,59,68,57
"07/04/2015","07/04/2015","Forecast","UCA",73,56,67,53
"07/04/2015","07/05/2015","Forecast","ALB",84,57,68,56
"07/04/2015","07/05/2015","Forecast","ART",76,57,66,56
"07/04/2015","07/05/2015","Forecast","BGM",78,56,67,55
"07/04/2015","07/05/2015","Forecast","BUF",79,60,66,58
"07/04/2015","07/05/2015","Forecast","ELM",83,55,70,55
"07/04/2015","07/05/2015","Forecast","HPN",82,59,68,58
"07/04/2015","07/05/2015","Forecast","ISP",82,60,68,58
"07/04/2015","07/05/2015","Forecast","JFK",83,65,69,61
"07/04/2015","07/05/2015","Forecast","LGA",84,65,69,60
"07/04/2015","07/05/2015","Forecast","MSS",81,59,68,57
